YYMM,Mrk,SMB,HML,RMW,CMA,
19640527,0.764895135,0.049388138,0.103360346,0.037917942,0.044438439,
19640528,0.853835253,-0.02516126,0.099726238,0.029336322,0.042263447,
19640601,0.880050733,-0.037011167,0.078869392,0.027465344,0.050625697,
19640602,0.834641848,0.013908009,0.075598047,0.025597597,0.050254499,
19640603,0.813024428,0.041379002,0.067341883,0.023801194,0.054453494,
19640604,0.80892717,0.064599107,0.054580065,0.025525117,0.046368541,
19640605,0.856162246,0.019075547,0.052200756,0.020860601,0.051700851,
19640608,0.895148411,-0.025206362,0.052898645,0.016945305,0.060214,
19640609,0.901392874,-0.024693942,0.038472626,0.020736469,0.064091973,
19640610,0.866565045,0.010089276,0.039599788,0.019396892,0.064348999,
19640611,0.839472348,0.034766452,0.036248377,0.020160447,0.069352375,
19640612,0.84833775,0.01507559,0.041902527,0.017921257,0.076762876,
19640615,0.851244817,0.006824936,0.047301538,0.018672246,0.075956463,
19640616,0.833617195,0.012806594,0.059863157,0.015849877,0.077863177,
19640617,0.858093529,-0.002904328,0.068015627,0.011671674,0.065123497,
19640618,0.916313207,-0.048879651,0.065593042,0.010099259,0.056874143,
19640619,0.902715711,-0.042441219,0.063903317,0.011246088,0.064576103,
19640622,0.968337569,-0.088894504,0.057714975,0.010248274,0.052593687,
19640623,1.000694766,-0.124604112,0.056253072,0.015596468,0.052059806,
19640624,1.013918037,-0.129520279,0.05345871,0.015495166,0.046648365,
19640625,1.069732574,-0.196912459,0.06125119,0.019335654,0.046593041,
19640626,1.105457279,-0.22247331,0.056319687,0.021354854,0.03934149,
19640629,1.137381061,-0.236144866,0.049703388,0.023168536,0.025891881,
19640630,1.168662781,-0.267098855,0.043381023,0.028236158,0.026818893,
19640701,1.204684373,-0.302905192,0.034827975,0.027776261,0.035616583,
19640702,1.233863486,-0.335089133,0.036682394,0.026787263,0.037755989,
19640706,1.263554464,-0.378639238,0.047215641,0.030421147,0.037447987,
19640707,1.316882218,-0.416258181,0.041183606,0.014651652,0.043540705,
19640708,1.321347243,-0.434938828,0.043698253,0.012727507,0.057165824,
19640709,1.45362321,-0.576716426,0.047328318,0.019368358,0.05639654,
19640710,1.461585248,-0.573852293,0.049092072,0.01931082,0.043864153,
19640713,1.443794,-0.556767229,0.04812701,0.017398885,0.047447334,
19640714,1.355412243,-0.454948314,0.040252383,0.018052491,0.041231198,
19640715,1.298733808,-0.413097005,0.042198861,0.016799504,0.055364831,
19640716,1.278684723,-0.386231576,0.02136448,0.023314685,0.062867689,
19640717,1.437798475,-0.583804716,0.026069925,0.029488866,0.09044745,
19640720,1.243278885,-0.373242723,0.01663796,0.041353969,0.07197191,
19640721,1.113714996,-0.229080887,0.000471838,0.043800723,0.071093331,
19640722,1.051230271,-0.165989521,0.000420772,0.035813639,0.078524839,
19640723,1.021832094,-0.13000977,-0.01101583,0.030314646,0.088878861,
19640724,0.949924764,-0.044202333,0.002332686,0.013743754,0.078201128,
19640727,0.944236154,-0.021608148,0.00460733,0.010898229,0.061866435,
19640728,0.911284365,0.015307012,0.006905107,0.0104629,0.056040616,
19640729,0.893202553,0.036383261,0.006722277,0.005093604,0.058598305,
19640730,0.897094465,0.043955419,-0.00713114,0.006614511,0.059466745,
19640731,0.873262595,0.070713231,-0.001183589,0.005193555,0.052014209,
19640803,0.830701988,0.107510607,-0.002166534,0.005472587,0.058481353,
19640804,0.857334059,0.083565767,-0.000914601,0.002703661,0.057311114,
19640805,0.800183873,0.13294353,-0.000570287,0.002650721,0.064792162,
19640806,0.796366186,0.136248281,-0.003020438,0.002046768,0.068359203,
19640807,0.837969581,0.118209392,-0.005678227,0.001153847,0.048345407,
19640810,0.859370171,0.102571904,-0.006264139,-0.002406471,0.046728536,
19640811,0.85446648,0.103697677,-0.009309244,-0.002265915,0.053411001,
19640812,0.83239422,0.126028228,-0.005331866,-0.000489165,0.047398583,
19640813,0.810156548,0.142660138,0.004198014,0.000810817,0.042174484,
19640814,0.824288765,0.130741164,0.0035081,0.001133484,0.040328486,
19640817,0.829846544,0.134497591,0.001977452,0.001046411,0.032632002,
19640818,0.878208983,0.087375291,0.001330635,0.001060688,0.032024403,
19640819,0.93757001,0.027503057,0.001512623,0.000815108,0.032599202,
19640820,0.915979865,0.049810263,0.00244727,0.000387797,0.031374806,
19640821,0.905019289,0.060991503,0.002117619,0.001437309,0.030434279,
19640824,0.903748538,0.059408672,0.002836694,0.001077885,0.03292821,
19640825,0.885555693,0.076448777,0.003598975,0.001546045,0.032850509,
19640826,0.867412243,0.097479602,0.004427912,0.001540043,0.0291402,
19640827,0.822554802,0.146484682,0.00346002,0.000611592,0.026888904,
19640828,0.797755443,0.160617989,0.003315335,0.000320036,0.037991197,
19640831,0.754041016,0.20028072,0.002995405,-0.001230694,0.043913554,
19640901,0.800588544,0.164311009,0.002320263,-0.001351509,0.034131693,
19640902,0.807826607,0.1591374,0.001488169,-0.000365829,0.031913653,
19640903,0.83542054,0.141963011,0.001065401,-0.000148188,0.021699237,
19640904,0.82174694,0.151428656,0.001286905,6.4374E-06,0.025531062,
19640908,0.844089123,0.131113476,0.002235769,0.000412164,0.022149468,
19640909,0.824420274,0.150417518,0.002152993,0.000656504,0.022352711,
19640910,0.818915029,0.149783424,0.003958963,-0.000292408,0.027634992,
19640911,0.793959382,0.171084567,0.004922692,-0.000790016,0.030823374,
19640914,0.804355389,0.158756075,0.002611453,-0.000449925,0.034727008,
19640915,0.802574026,0.158841806,0.003116445,-0.000412841,0.035880564,
19640916,0.794507465,0.173625273,-6.25845E-05,-0.000842049,0.032771895,
19640917,0.769547315,0.195727606,0.001006689,0.002048715,0.031669676,
19640918,0.799384301,0.173722752,-6.75851E-05,0.002700725,0.024259807,
19640921,0.793297868,0.178207528,-0.001327925,0.002558139,0.02726439,
19640922,0.768499342,0.206884503,-0.006070244,0.006710312,0.023976087,
19640923,0.82735459,0.154537308,-0.005601539,0.006444001,0.01726564,
19640924,0.793242666,0.190108177,-0.00785528,0.006955557,0.017548879,
19640925,0.784206404,0.202696034,-0.009785353,0.005993303,0.016889612,
19640928,0.820909781,0.165719301,-0.016990936,0.009969372,0.020392482,
19640929,0.86041808,0.128801298,-0.016324208,0.009395224,0.017709605,
19640930,0.87278014,0.110980824,-0.017165231,0.008311961,0.025092307,
19641001,0.681594277,0.3074989,-0.029216234,0.007566111,0.032556946,
19641002,0.610233677,0.356999921,-0.018182374,0.004439708,0.046509068,
19641005,0.558526596,0.406478709,-0.011920646,0.003337734,0.043577607,
19641006,0.561179029,0.416980735,-0.011820185,0.003455244,0.030205177,
19641007,0.577096673,0.419655154,-0.016082921,0.002650616,0.016680477,
19641008,0.586056449,0.41108791,-0.011529616,0.000334017,0.01405124,
19641009,0.578765937,0.424557102,-0.016813633,0.001046998,0.012443596,
19641012,0.599877747,0.404760661,-0.016857404,-0.000130932,0.012349927,
19641013,0.634625362,0.371457128,-0.017304233,0.002536397,0.008685346,
19641014,0.647417508,0.354317188,-0.012402481,0.001874006,0.008793779,
19641015,0.640748067,0.364672302,-0.017776771,0.003812518,0.008543885,
19641016,0.622499841,0.385803486,-0.014951196,0.001606196,0.005041673,
19641019,0.667100889,0.340661466,-0.014895141,0.00235787,0.004774915,
19641020,0.670854514,0.334603249,-0.01390361,0.002961183,0.005484664,
19641021,0.673861114,0.330691708,-0.01210244,0.004760586,0.002789031,
19641022,0.663531398,0.339039668,-0.012575769,0.007272458,0.002732244,
19641023,0.6839985,0.31919408,-0.012803873,0.007776926,0.001834368,
19641026,0.711622968,0.297924316,-0.017619622,0.007495721,0.000576616,
19641027,0.748923193,0.261149653,-0.019754033,0.009052528,0.000628659,
19641028,0.71689608,0.295573303,-0.019589326,0.006205003,0.000914939,
19641029,0.686906996,0.321625634,-0.020377268,0.010383749,0.001460889,
19641030,0.694265389,0.315625936,-0.022792412,0.012988536,-8.745E-05,
19641102,0.67822729,0.335957462,-0.025609546,0.011969823,-0.000545029,
19641104,0.681629342,0.324261852,-0.024206638,0.01892943,-0.000613985,
19641105,0.627375331,0.382667538,-0.024987065,0.015228782,-0.000284586,
19641106,0.674292176,0.336452744,-0.020798255,0.010606363,-0.000553028,
19641109,0.653554272,0.356177268,-0.019704517,0.010465206,-0.00049223,
19641110,0.623461516,0.384002092,-0.019273671,0.012265807,-0.000455745,
19641111,0.573164377,0.433486124,-0.021946655,0.015524993,-0.000228839,
19641112,0.573125399,0.433439268,-0.019706277,0.013087431,5.41795E-05,
19641113,0.538954071,0.465265175,-0.017775367,0.012768655,0.000787465,
19641116,0.517999207,0.48581595,-0.016640404,0.012481163,0.000344083,
19641117,0.51586988,0.487745354,-0.014180185,0.010481568,8.33833E-05,
19641118,0.51346101,0.492761165,-0.017309955,0.01204886,-0.00096108,
19641119,0.515238317,0.492279196,-0.017678949,0.011178123,-0.001016688,
19641120,0.545164138,0.45451651,-0.009534893,0.010896217,-0.001041972,
19641123,0.573006265,0.426947642,-0.007887837,0.009468116,-0.001534186,
19641124,0.590055948,0.411766998,-0.011328297,0.011835393,-0.002330041,
19641125,0.6180322,0.3837084,-0.011176271,0.011410733,-0.001975063,
19641127,0.601927191,0.399433484,-0.010850527,0.011059191,-0.00156934,
19641130,0.575593929,0.426809728,-0.011245575,0.010094331,-0.001252413,
19641201,0.548516591,0.453020172,-0.012359412,0.010900083,-7.74341E-05,
19641202,0.544712302,0.457041033,-0.01264747,0.010973583,-7.9448E-05,
19641203,0.516823636,0.488348526,-0.019341616,0.014528933,-0.000359479,
19641204,0.506290565,0.499544091,-0.019347771,0.013640022,-0.000126906,
19641207,0.487187049,0.521368403,-0.017176426,0.00859439,2.65848E-05,
19641208,0.464298745,0.54358571,-0.018717353,0.0111414,-0.000308503,
19641209,0.473418883,0.535090298,-0.020136538,0.011554927,7.24306E-05,
19641210,0.478639644,0.531184972,-0.021483448,0.011975243,-0.000316411,
19641211,0.477267507,0.533469875,-0.023827344,0.014903084,-0.001813121,
19641214,0.451205496,0.562652907,-0.025826993,0.014829098,-0.002860507,
19641215,0.454409956,0.559848118,-0.026513654,0.014491113,-0.002235533,
19641216,0.453514395,0.567092212,-0.02732208,0.010351849,-0.003636377,
19641217,0.441808583,0.580869353,-0.030058601,0.010346553,-0.002965888,
19641218,0.394061681,0.627973653,-0.028564349,0.00845388,-0.001924865,
19641221,0.418603605,0.600348262,-0.025227967,0.008276212,-0.002000112,
19641222,0.402186191,0.612792207,-0.023716109,0.01119506,-0.002457348,
19641223,0.380319447,0.630307891,-0.021035767,0.012401137,-0.001992707,
19641224,0.339606791,0.675516492,-0.026942546,0.013723491,-0.001904228,
19641228,0.320314653,0.692507619,-0.028478778,0.018107456,-0.002450951,
19641229,0.323508475,0.689537963,-0.027834469,0.017033607,-0.002245576,
19641230,0.309094944,0.698507157,-0.026416735,0.020593562,-0.001778928,
19641231,0.317803297,0.692513955,-0.026942915,0.018854261,-0.002228598,
19650104,0.336421454,0.673025086,-0.02349079,0.016374771,-0.002330522,
19650105,0.346222362,0.662386824,-0.02500088,0.018080082,-0.001688388,
19650106,0.323651762,0.687079499,-0.027617344,0.018469362,-0.00158328,
19650107,0.292644889,0.721941498,-0.031496714,0.018508967,-0.001598641,
19650108,0.319256051,0.699369943,-0.032754476,0.016833033,-0.002704551,
19650111,0.348356163,0.669803332,-0.033219462,0.01801103,-0.002951063,
19650112,0.361858722,0.659026828,-0.034384659,0.015813481,-0.002314372,
19650113,0.355531509,0.658655352,-0.031850489,0.019925616,-0.002261988,
19650114,0.367109487,0.648912198,-0.032786526,0.018905916,-0.002141075,
19650115,0.372749355,0.650924792,-0.039332915,0.018046349,-0.002387581,
19650118,0.396550059,0.625332094,-0.043370604,0.021541791,-5.33391E-05,
19650119,0.406517867,0.605862376,-0.032501751,0.014689658,0.00543185,
19650120,0.376419762,0.634991851,-0.036889391,0.019716436,0.005761341,
19650121,0.407524563,0.606392796,-0.039819914,0.021070897,0.004831659,
19650122,0.403243619,0.615652598,-0.049952977,0.025466296,0.005590464,
19650125,0.397252497,0.611956627,-0.043870896,0.024786747,0.009875025,
19650126,0.417896717,0.587112499,-0.040039184,0.025078062,0.009951906,
19650127,0.409021607,0.594432819,-0.030124952,0.019036223,0.007634303,
19650128,0.415984332,0.593614876,-0.033262615,0.017475791,0.006187615,
19650129,0.427553405,0.581949429,-0.034340115,0.017372824,0.007464457,
19650201,0.449688166,0.557616671,-0.030473138,0.016640882,0.006527419,
19650202,0.471485859,0.535815296,-0.029548729,0.01610674,0.006140834,
19650203,0.489927903,0.514381236,-0.025226893,0.015241673,0.005676081,
19650204,0.482068232,0.525793214,-0.025479962,0.013692587,0.003925929,
19650205,0.476800647,0.53761387,-0.029721282,0.008477784,0.006828981,
19650208,0.456155282,0.55620488,-0.025534919,0.008019055,0.005155703,
19650209,0.439093549,0.57465632,-0.02697901,0.00842134,0.004807801,
19650210,0.451041054,0.566561914,-0.026681606,0.004623153,0.004455486,
19650211,0.468792302,0.548033846,-0.026889881,0.004177,0.005886734,
19650212,0.447167047,0.57860309,-0.035571857,0.004326128,0.005475592,
19650215,0.41215332,0.615534811,-0.035992758,0.003059958,0.00524467,
19650216,0.4069123,0.616868499,-0.032862509,0.003857691,0.005224019,
19650217,0.383745529,0.637666027,-0.029656041,0.003673747,0.004570738,
19650218,0.332687437,0.692665335,-0.033045174,0.003005191,0.004687212,
19650219,0.283522333,0.739704574,-0.034076522,0.003633565,0.00721605,
19650223,0.237389945,0.78180771,-0.029693396,0.003124751,0.00737099,
19650224,0.266599818,0.755950297,-0.033416415,0.003598687,0.007267613,
19650225,0.275358647,0.750304042,-0.035172431,0.003345445,0.006164296,
19650226,0.260404999,0.771047544,-0.039753779,0.002727485,0.005573751,
19650301,0.317726889,0.710680186,-0.038919289,0.003869264,0.00664295,
19650302,0.296575209,0.727840738,-0.035130743,0.003755102,0.006959693,
19650303,0.318172494,0.709873,-0.04322145,0.004460152,0.010715804,
19650304,0.365262767,0.657547047,-0.038520532,0.005480851,0.010229866,
19650305,0.355071999,0.667689203,-0.038670033,0.004109386,0.011799445,
19650308,0.323049674,0.704352288,-0.04281777,0.003835669,0.01158014,
19650309,0.240669236,0.792039193,-0.046978534,0.004497972,0.009772132,
19650310,0.143186575,0.876742118,-0.033627423,0.003994137,0.009704594,
19650311,0.141894079,0.860204592,-0.015759757,0.00355772,0.010103366,
19650312,0.242863279,0.759596789,-0.012456128,0.002497237,0.007498823,
19650315,0.124812132,0.885029701,-0.024262295,0.003808883,0.010611579,
19650316,0.158601414,0.852995194,-0.028159911,0.004197281,0.012366022,
19650317,0.254486695,0.748225811,-0.013192262,0.004415802,0.006063954,
19650318,0.315074236,0.679911286,-0.00416352,0.003908714,0.005269284,
19650319,0.255969481,0.735660459,0.000579873,0.002623374,0.005166813,
19650322,0.197874661,0.801032731,-0.007326458,0.003261661,0.005157404,
19650323,0.168463187,0.831233453,-0.006424006,0.001741386,0.004985981,
19650324,0.088040001,0.909535146,-0.003816056,0.001629038,0.00461187,
19650325,-0.127196626,1.112404832,0.008493679,0.000801699,0.005496417,
19650326,-0.249376585,1.230961341,0.015963395,0.001001484,0.001450366,
19650329,-4.585841588,5.485683003,0.105691699,0.011679237,-0.01721235,
19650330,-2.501861955,3.395268932,0.083591053,0.007959653,0.015042317,
19650331,0.083359098,0.890591492,0.017412143,0.002045683,0.006591584,
19650401,0.057033282,0.910421275,0.025680255,0.002637984,0.004227204,
19650402,0.104348289,0.862856357,0.024866827,0.000900548,0.00702798,
19650405,0.157606537,0.795593678,0.03047024,0.004882544,0.011447001,
19650406,0.016013789,0.902992348,0.049753621,0.00551669,0.025723552,
19650407,0.121879687,0.82476216,0.02166424,0.00351681,0.028177102,
19650408,0.113735032,0.854277424,0.011339205,0.003442941,0.017205398,
19650409,0.081081958,0.875123294,0.030234744,0.003935294,0.009624709,
19650412,0.044229168,0.921099781,0.01905226,0.003673129,0.011945662,
19650413,0.047084128,0.909268459,0.028371073,0.003121028,0.012155311,
19650414,-0.056071661,1.013615681,0.029542281,0.000998671,0.011915028,
19650415,-0.07081837,1.041346614,0.016337527,0.001189016,0.011945213,
19650419,-0.240663393,1.231783495,-0.005717394,-0.00019691,0.014794202,
19650420,-1.531541078,2.479476171,0.03522203,-0.001034446,0.017877323,
19650421,-3.417471479,4.337300135,0.071703725,0.000945757,0.007521862,
19650422,-3.198732276,4.110859611,0.077502111,4.41233E-05,0.010326431,
19650423,-2.601249554,3.463890601,0.116880246,0.006584704,0.013894004,
19650426,-3.760369053,4.561076315,0.141333742,0.029336681,0.028622314,
19650427,-20.73177073,20.64389434,0.795246547,0.197132948,0.095496888,
19650428,-23.59502737,22.44669569,1.832665026,0.234263601,0.081403056,
19650429,-4.255751392,4.566229638,0.607016102,0.06433621,0.018169443,
19650430,-1.960919231,2.59718938,0.31467239,0.034462426,0.014595035,
19650503,-2.269567772,2.867507532,0.34367539,0.032985555,0.025399295,
19650504,-2.468598957,3.044232766,0.362834566,0.02934016,0.032191465,
19650505,-1.227809675,1.9665224,0.229526056,0.016134683,0.015626536,
19650506,-1.261839704,1.988349068,0.2280645,0.024864159,0.020561977,
19650507,-1.068502993,1.78869989,0.226771957,0.03212726,0.020903885,
19650510,-0.987189315,1.741752251,0.201749833,0.025427759,0.018259473,
19650511,-0.583142051,1.417970226,0.136679876,0.01588741,0.012604538,
19650512,-0.52360492,1.36581065,0.13119924,0.014430558,0.012164472,
19650513,-0.041106258,0.93545679,0.081955432,0.006505086,0.017188951,
19650514,0.246737306,0.660451976,0.072535228,0.002182915,0.018092574,
19650517,0.16608891,0.709461472,0.098826993,-0.000489578,0.026112203,
19650518,0.230673924,0.660575213,0.081190912,0.000734274,0.026825678,
19650519,0.308932581,0.578330086,0.08432863,0.000841137,0.027567566,
19650520,0.280537911,0.576537118,0.106702632,0.002685524,0.033536815,
19650521,0.197930079,0.619338017,0.143518206,0.00457061,0.034643088,
19650524,0.089852257,0.658681549,0.196385276,0.000705354,0.054375564,
19650525,-0.066159414,0.864700483,0.154735269,-0.009841867,0.056565529,
19650526,-0.421876438,1.255350366,0.147698705,-0.022644098,0.041471465,
19650527,-0.170463583,1.000761426,0.15501324,-0.020741885,0.035430802,
19650528,-0.226159018,1.003259632,0.190616786,-0.008738267,0.041020866,
19650601,-0.129221714,0.903101255,0.178250717,-0.003844476,0.051714218,
19650602,-0.26493841,1.024517807,0.184656659,-0.004975909,0.060739853,
19650603,-0.232116841,0.93868607,0.206161086,0.009499053,0.077770632,
19650604,0.192374595,0.568658483,0.157674646,0.005513638,0.075778638,
19650607,0.364373997,0.449478177,0.128629969,0.004178561,0.053339296,
19650608,0.489778961,0.359168355,0.092515887,-0.001347824,0.05988462,
19650609,0.544527446,0.366293577,0.061887475,-0.008158325,0.035449827,
19650610,0.598246449,0.300381815,0.072179766,-0.003841367,0.033033336,
19650611,0.588277803,0.30259917,0.075004771,0.011059314,0.023058942,
19650614,0.557500805,0.340176253,0.041752123,0.020585433,0.039985385,
19650615,0.542896351,0.317374636,0.051535094,0.042652598,0.045541321,
19650616,0.634123919,0.255803048,0.035840372,0.030675207,0.043557455,
19650617,0.735572677,0.154706732,0.053488526,0.01504902,0.041183046,
19650618,0.756600774,0.123037842,0.058330981,0.018432576,0.043597826,
19650621,0.720202128,0.177740327,0.052997758,0.015228959,0.033830828,
19650622,0.728721547,0.169150389,0.044178894,0.02016777,0.0377814,
19650623,0.694047544,0.22519636,0.036463018,0.014381165,0.029911912,
19650624,0.723958526,0.188940056,0.027263997,0.002558225,0.057279195,
19650625,0.730334592,0.152761549,0.040164753,0.01453286,0.062206247,
19650628,0.803813502,0.113923614,0.028121978,0.003866949,0.050273958,
19650629,0.73805814,0.19824534,0.028247105,0.004943323,0.030506091,
19650630,0.721451592,0.219509102,0.029034134,0.008809317,0.021195855,
19650701,0.746081342,0.197608971,0.018449542,0.003864747,0.033995398,
19650702,0.700668323,0.22263411,0.025379673,0.026427136,0.024890758,
19650706,0.655470256,0.270936744,0.019522641,0.018591923,0.035478435,
19650707,0.668498174,0.241747551,0.024008815,0.027296854,0.038448607,
19650708,0.685693844,0.231402618,0.018591385,0.018219,0.046093153,
19650709,0.65902288,0.270308704,0.018916029,0.013791236,0.037961151,
19650712,0.602599463,0.323307253,0.025002396,0.014539531,0.034551358,
19650713,0.59188502,0.346084494,0.023015269,0.007302424,0.031712793,
19650714,0.524956789,0.422485495,0.018003761,-0.002773848,0.037327803,
19650715,0.501715008,0.438848617,0.022459817,-0.003899879,0.040876438,
19650716,0.443465002,0.488339863,0.031509268,-0.002034499,0.038720366,
19650719,0.473583269,0.461356683,0.031982939,0.005401908,0.027675202,
19650720,0.445995698,0.50442699,0.038961519,0.003052374,0.007563419,
19650721,0.485801066,0.481496411,0.029871008,-0.003282863,0.006114378,
19650722,0.48362448,0.488781937,0.029634027,-0.008900344,0.0068599,
19650723,0.424439713,0.537860293,0.030527189,0.000651621,0.006521185,
19650726,0.432319956,0.541615862,0.035046271,-0.007419351,-0.001562738,
19650727,0.436404922,0.545471677,0.032175042,-0.011719785,-0.002331857,
19650728,0.472192379,0.52240382,0.028282599,-0.012528775,-0.010350023,
19650729,0.499892797,0.497378554,0.020631179,-0.013243439,-0.004659091,
19650730,0.494458718,0.493284807,0.029999957,-0.012941824,-0.004801659,
19650802,0.498357201,0.484713666,0.037145606,-0.013338906,-0.006877567,
19650803,0.451394755,0.51496643,0.048232538,-0.012453652,-0.002140071,
19650804,0.407834585,0.572135116,0.038699848,-0.013452381,-0.005217168,
19650805,0.379988183,0.604351683,0.028041972,-0.010214567,-0.002167272,
19650806,0.355903642,0.623938628,0.023410561,-0.004836799,0.001583967,
19650809,0.32978894,0.655462133,0.019973342,-0.00493968,-0.000284735,
19650810,0.313663347,0.648328164,0.029067365,0.000508936,0.008432188,
19650811,0.301056624,0.653531098,0.031394541,0.004823173,0.009194563,
19650812,0.284872869,0.665307587,0.035392193,0.002999731,0.01142762,
19650813,0.294468987,0.663033226,0.031545557,0.002192683,0.008759546,
19650816,0.309900967,0.647938246,0.029338456,-0.001302089,0.01412442,
19650817,0.348178565,0.614162594,0.023421405,-0.000136538,0.014373974,
19650818,0.39174966,0.569641549,0.024681239,-0.006357957,0.020285508,
19650819,0.331176613,0.619708811,0.031059154,-0.006342854,0.024398276,
19650820,0.357430318,0.600280426,0.03019979,-0.009716502,0.021805968,
19650823,0.349777543,0.607756948,0.03231869,-0.009586742,0.019733561,
19650824,0.400592493,0.567092578,0.028093163,-0.011463227,0.015684992,
19650825,0.365436246,0.590799284,0.035472056,-0.007249437,0.015541852,
19650826,0.3700049,0.587750242,0.033741051,-0.006871422,0.015375229,
19650827,0.369530331,0.586631323,0.035576872,-0.006608043,0.014869517,
19650830,0.318517338,0.631330419,0.042654841,-0.0012868,0.008784202,
19650831,0.340886499,0.607936683,0.041146701,0.000522029,0.009508088,
19650901,0.338623803,0.59941235,0.046897946,0.00393672,0.011129181,
19650902,0.34574921,0.59563832,0.044603237,0.001058686,0.012950547,
19650903,0.313465681,0.631054683,0.045679614,-0.002861349,0.012661372,
19650907,0.344453452,0.60559969,0.039104915,-0.001474434,0.012316377,
19650908,0.368670425,0.584610626,0.032924871,-0.001304801,0.015098879,
19650909,0.395780178,0.56604397,0.023492004,-0.000596784,0.015280632,
19650910,0.40058556,0.56217809,0.020762655,0.000855636,0.015618059,
19650913,0.382292016,0.580637195,0.019925664,0.000267317,0.016877808,
19650914,0.404607387,0.559040679,0.022280839,0.00123844,0.012832656,
19650915,0.396140159,0.562214404,0.026193843,0.002866852,0.012584741,
19650916,0.383178929,0.56797046,0.030236202,0.003552697,0.015061713,
19650917,0.365641729,0.581662691,0.034772609,0.003954969,0.013968003,
19650920,0.364441641,0.580911581,0.037130396,0.002974797,0.014541586,
19650921,0.37767542,0.564927573,0.039707396,0.003792926,0.013896686,
19650922,0.393290852,0.549008853,0.041868595,0.002268859,0.01356284,
19650923,0.409030297,0.539598726,0.038709474,0.000264134,0.012397369,
19650924,0.413882274,0.537315499,0.034639931,0.000930113,0.013232182,
19650927,0.421954429,0.52481695,0.032308354,0.004273132,0.016647133,
19650928,0.437307339,0.516132576,0.028190177,0.003279892,0.015090017,
19650929,0.436974718,0.518722913,0.025543636,0.004208855,0.014549878,
19650930,0.413648166,0.5389,0.028253852,0.006766182,0.0124318,
19651001,0.390056458,0.558242258,0.031533634,0.006730857,0.013436792,
19651004,0.362220594,0.583550058,0.034623434,0.007518136,0.012087779,
19651005,0.385249166,0.558294431,0.038214284,0.006163626,0.012078492,
19651006,0.39844534,0.544134933,0.040726348,0.00485536,0.011838019,
19651007,0.380129544,0.559943162,0.043311478,0.006062766,0.01055305,
19651008,0.37529264,0.564771078,0.043645907,0.006649781,0.009640594,
19651011,0.37428618,0.567787438,0.039850437,0.006577983,0.011497962,
19651012,0.365244422,0.57413532,0.040192071,0.008157249,0.012270938,
19651013,0.356431312,0.583091142,0.038789046,0.010157451,0.011531049,
19651014,0.363068197,0.576168732,0.040226324,0.010161649,0.010375098,
19651015,0.36879481,0.573521999,0.040691799,0.009937356,0.007054036,
19651018,0.371959646,0.568091853,0.043085223,0.010181485,0.006681793,
19651019,0.388920899,0.552276743,0.040822855,0.009777989,0.008201514,
19651020,0.387433449,0.55300851,0.039868973,0.008556883,0.011132185,
19651021,0.394460702,0.546880193,0.037702157,0.00810822,0.012848728,
19651022,0.388179058,0.55517436,0.036191811,0.009166145,0.011288625,
19651025,0.389575622,0.549976432,0.03871573,0.011197096,0.010535119,
19651026,0.388268259,0.550495795,0.038294552,0.011665426,0.011275968,
19651027,0.380527077,0.559672664,0.034316318,0.012840796,0.012643145,
19651028,0.357794621,0.580322521,0.035331347,0.013407548,0.013143963,
19651029,0.332259672,0.606495278,0.035955138,0.013092218,0.012197695,
19651101,0.32090845,0.617620823,0.037865649,0.010386877,0.013218201,
19651103,0.320114248,0.612217581,0.040848773,0.014934572,0.011884826,
19651104,0.317406379,0.614015602,0.038807429,0.01468732,0.015083271,
19651105,0.334725329,0.595701449,0.03970888,0.012914953,0.016949389,
19651108,0.326608665,0.591344993,0.047644291,0.014537188,0.019864864,
19651109,0.333064584,0.583828499,0.047872088,0.015418296,0.019816533,
19651110,0.338517486,0.581464595,0.045904084,0.014775966,0.019337869,
19651111,0.325425066,0.591823748,0.045471106,0.016590577,0.020689504,
19651112,0.314134012,0.602780293,0.045505453,0.015979534,0.021600708,
19651115,0.297124229,0.621421877,0.044646656,0.017581096,0.019226141,
19651116,0.281042623,0.635933843,0.047239153,0.01758665,0.018197731,
19651117,0.273224755,0.641579758,0.048200924,0.018574949,0.018419613,
19651118,0.259714277,0.658371922,0.044817479,0.019340553,0.017755769,
19651119,0.252159452,0.667620805,0.044844896,0.019078164,0.016296683,
19651122,0.236533959,0.685854033,0.043244892,0.019530101,0.014837014,
19651123,0.225893033,0.695676084,0.042923844,0.021405526,0.014101513,
19651124,0.205781305,0.709390033,0.047007781,0.024886895,0.012933987,
19651126,0.209732194,0.708292996,0.043845059,0.023424202,0.01470555,
19651129,0.197876777,0.726892451,0.040498377,0.021683805,0.01304859,
19651130,0.16229672,0.762067077,0.042790167,0.020856514,0.011989523,
19651201,0.132595107,0.788509851,0.044425703,0.023345497,0.011123842,
19651202,0.143680416,0.778005374,0.043809445,0.025193002,0.009311763,
19651203,0.132755561,0.792377615,0.044762487,0.020863886,0.009240452,
19651206,0.071853844,0.851652242,0.04625542,0.022735177,0.007503318,
19651207,0.05830121,0.865803046,0.045419333,0.023590012,0.006886399,
19651208,0.07657102,0.844045642,0.048309659,0.022460454,0.008613225,
19651209,0.06822446,0.851780776,0.046400001,0.021521537,0.012073227,
19651210,0.055544069,0.862908417,0.047685775,0.022810193,0.011051546,
